tag,count,review_reason
Breast::Neoplastic::Epithelial::Malignant::Inflammatory_Carcinoma,1,singleton_or_local_review
Breast::Neoplastic::Epithelial::Malignant::Invasive_Carcinoma_Medullary_Features,1,singleton_or_local_review
Breast::Neoplastic::Epithelial::Malignant::Malignant_Adenomyoepithelioma,1,singleton_or_local_review
Breast::Neoplastic::Epithelial::Malignant::Microinvasive_Carcinoma,1,singleton_or_local_review
Breast::Neoplastic::Epithelial::Malignant::Micropapillary_Carcinoma,1,singleton_or_local_review
Breast::Neoplastic::Epithelial::Malignant::Mucinous_Carcinoma,1,singleton_or_local_review
Breast::Neoplastic::Epithelial::Malignant::Mucinous_Cystadenocarcinoma,1,singleton_or_local_review
Breast::Neoplastic::Epithelial::Malignant::Secretory_Carcinoma,1,singleton_or_local_review
Breast::Neoplastic::Epithelial::Malignant::Solid_Papillary_Carcinoma,1,singleton_or_local_review
Breast::Neoplastic::Epithelial::Malignant::Tubulolobular_Carcinoma,1,singleton_or_local_review
Breast::Neoplastic::Epithelial::Precursor::Atypical_Ductal_Hyperplasia_ADH,1,singleton_or_local_review
Breast::Neoplastic::Epithelial::Precursor::Atypical_Lobular_Hyperplasia_ALH,1,singleton_or_local_review
Breast::Neoplastic::Epithelial::Precursor::Flat_Epithelial_Atypia,1,singleton_or_local_review
Breast::Neoplastic::Fibroepithelial::Variable_Behavior::Phyllodes_Tumor,1,singleton_or_local_review
Breast::Neoplastic::HER2_Low_Breast_Cancer,1,singleton_or_local_review
Breast::Neoplastic::Hematolymphoid::Malignant::Breast_Implant_Associated_ALCL,1,singleton_or_local_review
Breast::Neoplastic::Malignant::Fibromatosis_Like,1,singleton_or_local_review
Breast::Neoplastic::Malignant::Glycogen_Rich_Clear_Cell,1,singleton_or_local_review
Breast::Neoplastic::Malignant::KI67_Breast,1,singleton_or_local_review
Breast::Neoplastic::Malignant::Metastases,1,singleton_or_local_review
Breast::Neoplastic::Malignant::Microcalcifications,1,singleton_or_local_review
Breast::Neoplastic::Malignant::Mixed_Nst,1,singleton_or_local_review
Breast::Neoplastic::Malignant::Other_Sarcomas,1,singleton_or_local_review
Breast::Neoplastic::Malignant::Sentinel_Lymph_Nodes,1,singleton_or_local_review
Breast::Neoplastic::Malignant::Transgender_Breast_Pathology,1,singleton_or_local_review
Breast::Neoplastic::Mesenchymal::Benign::Hemangioma,1,singleton_or_local_review
Breast::Neoplastic::Mesenchymal::Benign::Schwannoma,1,singleton_or_local_review
Breast::Neoplastic::Mesenchymal::Intermediate::Fibromatosis_Desmoid_Type,1,singleton_or_local_review
Breast::Neoplastic::Mesenchymal::Malignant::Angiosarcoma,1,singleton_or_local_review
Breast::Neoplastic::Mesenchymal::Malignant::Liposarcoma,1,singleton_or_local_review
Breast::Neoplastic::Multigene_Expression_Tumor_Prognostic_Profiling_In_Breast_Cancer,1,singleton_or_local_review
Breast::Neoplastic::Multigene_Expression_Tumor_Prognostic_Profiling_In_Breast_Cancer_Moleculartumorprofiling,1,singleton_or_local_review
Breast::Neoplastic::Papillary,1,singleton_or_local_review
Breast::Neoplastic::Signet_Ring_Cell,1,singleton_or_local_review
Breast::Neoplastic::Spread_And_Metastases,1,singleton_or_local_review
Breast::Nipple_Tumors::Epithelial::Paget_Disease_of_the_Breast,1,singleton_or_local_review
Breast::Normal_Histology::Anatomy,1,singleton_or_local_review
Breast::Normal_Histology::Histology,1,singleton_or_local_review
Breast::PathOut_Residual_Generated::Breast_Columnarcelllesion,1,singleton_or_local_review
Cyto_Breast::Concept::Procedure_Specimen::Cytology,1,singleton_or_local_review
Cyto_GI_Tract::Small_Intestine::Infectious::Microsporidia,1,singleton_or_local_review
Cyto_GYN::Benign_Reactive::Organisms::Cytomegalovirus_CMV,1,singleton_or_local_review
Cyto_GYN::Benign_Reactive::Organisms::Neisseria_Gonorrhoeae,1,singleton_or_local_review
Cyto_GYN::Concept::Management_Workup::Asc_H_Cytology,1,singleton_or_local_review
Cyto_GYN::Concept::Molecular_Genetics::International_Academy_Of_Cytology_Yokohama_System,1,singleton_or_local_review
Cyto_GYN::Concept::Molecular_Genetics::International_Academy_Of_Cytology_Yokohama_System_Cytopathologyiacysystem,1,singleton_or_local_review
Cyto_GYN::Glandular::Atypical_Glandular_Cells_AGC_NOS,1,singleton_or_local_review
Cyto_GYN::Infectious::Cytology_Nonneoplastic,1,singleton_or_local_review
Cyto_GYN::Neoplastic::Malignant::Cytology_Neoplastic,1,singleton_or_local_review
Cyto_GYN::Normal_Histology::Bethesda_System,1,singleton_or_local_review
Cyto_GYN::Normal_Histology::Cytology_General_Normal_Findings_And_Biomarker_Testing,1,singleton_or_local_review
Cyto_GYN::Specimen_Type::Pap_Test_Liquid_Based,1,singleton_or_local_review
Cyto_GYN::Squamous::Atypical_Squamous_Cells_Undetermined_Significance_ASCUS,1,singleton_or_local_review
Cyto_GYN::Squamous::High_Grade_Squamous_Intraepithelial_Lesion_HSIL,1,singleton_or_local_review
Cyto_GYN::Squamous::Low_Grade_Squamous_Intraepithelial_Lesion_LSIL,1,singleton_or_local_review
Cyto_General::Concept::Procedure_Specimen::Automated_Assessment_Of_Cytology_Specimens,1,singleton_or_local_review
Cyto_General::Concept::Procedure_Specimen::FNA_Procedure,1,singleton_or_local_review
Cyto_General::Concept::Procedure_Specimen::Superficial_FNA_Procedure_Contraindications_And_Complications,1,singleton_or_local_review
Cyto_Heme::Neoplastic::Malignant::Hcc_Cytology,1,singleton_or_local_review
Cyto_Management::Ancillary_Testing::Flow_Cytometry,1,singleton_or_local_review
Cyto_Management::Technique::Rapid_On_Site_Evaluation_ROSE,1,singleton_or_local_review
Cyto_Neuro::Infectious::Bacteria::Listeria_Monocytogenes,1,singleton_or_local_review
Cyto_Pancreatobiliary::Inflammatory::Cytology,1,singleton_or_local_review
Cyto_Thoracic::Category::Atypical,1,singleton_or_local_review
Cyto_Thoracic::Category::Benign,1,singleton_or_local_review
Cyto_Thoracic::Category::Malignant,1,singleton_or_local_review
Cyto_Thoracic::Category::Nondiagnostic,1,singleton_or_local_review
Cyto_Thoracic::Category::Suspicious_For_Malignancy,1,singleton_or_local_review
Cyto_Thoracic::Infectious::Bacterial::Actinomyces,1,singleton_or_local_review
Cyto_Thyroid::Concept::Procedure_Specimen::FNA_General,1,singleton_or_local_review
Cyto_Thyroid::Concept::Procedure_Specimen::FNA_General_Thyroidfna,1,singleton_or_local_review
Cyto_Thyroid::Concept::Procedure_Specimen::Molecular_Testing_In_FNA,1,singleton_or_local_review
Cyto_Thyroid::Neoplastic::Malignant::Bethesda_System_Diagnostic_Categories,1,singleton_or_local_review
Endo::Other::Concept::Molecular_Genetics::Molecular_Pathology_Basics,1,singleton_or_local_review
Endo::Other::Concept::Molecular_Genetics::Molecular_Pathology_Practical,1,singleton_or_local_review
Endo::Other::Depositional_Metabolic::Lysosomal_Storage_Diseases,1,singleton_or_local_review
Endo::Other::Neoplastic::Composite_Gangliocytoma_Neuroma_And_Neuroendocrine_Tumor,1,singleton_or_local_review
Endo::Other::Neoplastic::Malignant::Children,1,singleton_or_local_review
Endo::Other::Neoplastic::Malignant::Poorly_Differentiated_Neuroendocrine_Carcinoma,1,singleton_or_local_review
Endo::Other::Neoplastic::Malignant::Poorly_Differentiated_Neuroendocrine_Carcinoma_Stomachneuroendocrine,1,singleton_or_local_review
Endo::Other::Neoplastic::Neuroendocrine_Classification,1,singleton_or_local_review
Endo::Other::Neoplastic::Neuroendocrine_Neoplasm,1,singleton_or_local_review
Endo::Other::Neoplastic::Neuroendocrine_Tumor,1,singleton_or_local_review
Endo::Other::Neoplastic::Neuroendocrine_Tumor_Appendixwdneuroendocrine,1,singleton_or_local_review
Endo::Other::Neoplastic::Neuroendocrine_Tumor_Smallbowelcarcinoidtumor,1,singleton_or_local_review
Endo::Other::Neoplastic::Niftp,1,singleton_or_local_review
Endo::Other::Neoplastic::Staging_Jejunal_And_Ileal_Neuroendocrine_Tumors,1,singleton_or_local_review
Endo::Other::Neoplastic::Staging_Neuroendocrine,1,singleton_or_local_review
Endo::Other::Neoplastic::Staging_Neuroendocrine_Tumors,1,singleton_or_local_review
Endo::Other::Neoplastic::Staging_Neuroendocrine_Tumors_Stomachstagingneuroendocrine,1,singleton_or_local_review
Endo::Pancreas::Neoplastic::Clear_Cell_Pancreatic_Endocrine_Tumor,1,singleton_or_local_review
Endo::Pancreas::Neoplastic::Cystic_Endocrine_Tumors,1,singleton_or_local_review
Endo::Pancreas::Neoplastic::Malignant::Neuroendocrine_Tumor_With_Sarcomatous_Differentiation,1,singleton_or_local_review
Endo::Pancreas::Neoplastic::Malignant::Poorly_Differentiated_Neuroendocrine_Carcinoma,1,singleton_or_local_review
Endo::Pancreas::Neoplastic::Neuroendocrine_Neoplasms_General,1,singleton_or_local_review
Endo::Pancreas::Neoplastic::Staging_Neuroendocrine,1,singleton_or_local_review
Endo::Parathyroid::Neoplastic::Epithelial::Benign::Parathyroid_Adenoma,1,singleton_or_local_review
Endo::Parathyroid::Neoplastic::Epithelial::Malignant::Parathyroid_Carcinoma,1,singleton_or_local_review
Endo::Parathyroid::Nonneoplastic::Hyperplasia::Secondary_Parathyroid_Hyperplasia,1,singleton_or_local_review
Endo::Pituitary::Inflammatory::Granulomatous::Sarcoidosis,1,singleton_or_local_review
Endo::Pituitary::Nonneoplastic::Hyperplasia::Pituitary_Hyperplasia,1,singleton_or_local_review
Endo::Skin::Neoplastic::Neuroendocrine::Malignant::Merkel_Cell_Carcinoma,1,singleton_or_local_review
Endo::Thyroid::Concept::Classification::Aus,1,singleton_or_local_review
Endo::Thyroid::Concept::Classification::Black_Pigmented_Thyroid,1,singleton_or_local_review
Endo::Thyroid::Concept::Classification::Endemic_Goiter,1,singleton_or_local_review
Endo::Thyroid::Concept::Classification::Invasive_Efvptc,1,singleton_or_local_review
Endo::Thyroid::Concept::Classification::Malakoplakia,1,singleton_or_local_review
Endo::Thyroid::Concept::Classification::Parathyroid_Tissue,1,singleton_or_local_review
Endo::Thyroid::Concept::Classification::Rosai_Dorfman_Disease_Rdd,1,singleton_or_local_review
Endo::Thyroid::Concept::Classification::Thyroid_Follicular_Nodular_Disease_Multinodular_Goiter,1,singleton_or_local_review
Endo::Thyroid::Concept::Classification::Thyroid_Inclusions,1,singleton_or_local_review
Endo::Thyroid::Concept::Classification::WHO_Classification,1,singleton_or_local_review
Endo::Thyroid::Concept::Classification::WHO_Classification_Parathyroid,1,singleton_or_local_review
Endo::Thyroid::Concept::Laboratory_Operations::Hypothyroidism,1,singleton_or_local_review
Endo::Thyroid::Concept::Management_Workup::Screening_Thyroid_Disorders,1,singleton_or_local_review
Endo::Thyroid::Concept::Molecular_Genetics::Ultrasound,1,singleton_or_local_review
Endo::Thyroid::Concept::Other::Parathyroid_Hormone,1,singleton_or_local_review
Endo::Thyroid::Concept::Other::Thyroid_Metastases,1,singleton_or_local_review
Endo::Thyroid::Concept::Procedure_Specimen::Frozen_Section,1,singleton_or_local_review
Endo::Thyroid::Concept::Procedure_Specimen::Frozen_Section_Parathyroid,1,singleton_or_local_review
Endo::Thyroid::Concept::Reporting_Grossing::Features_To_Report,1,singleton_or_local_review
Endo::Thyroid::Concept::Reporting_Grossing::Grossing,1,singleton_or_local_review
Endo::Thyroid::Concept::Reporting_Grossing::Thyroid_Ophthalmopathy,1,singleton_or_local_review
Endo::Thyroid::Concept::Staging::AJCC_TNM_Staging,1,singleton_or_local_review
Endo::Thyroid::Concept::Staging::Staging_Parathyroid,1,singleton_or_local_review
Endo::Thyroid::Congenital_Structural::Aplasia_Hypoplasia,1,singleton_or_local_review
Endo::Thyroid::Congenital_Structural::Branchial_Pouch_Cleft_Anomalies,1,singleton_or_local_review
Endo::Thyroid::Congenital_Structural::Congenital_Hypothyroidism,1,singleton_or_local_review
Endo::Thyroid::Congenital_Structural::Ectopic_Parathyroid_Tissue,1,singleton_or_local_review
Endo::Thyroid::Congenital_Structural::Hashimoto_Fibrous,1,singleton_or_local_review
Endo::Thyroid::Congenital_Structural::Lateral_Aberrant_Thyroid,1,singleton_or_local_review
Endo::Thyroid::Congenital_Structural::Lymphoepithelial_Cyst,1,singleton_or_local_review
Endo::Thyroid::Congenital_Structural::Malformation::Ectopic_Thyroid,1,singleton_or_local_review
Endo::Thyroid::Congenital_Structural::Malformation::Solid_Cell_Nests,1,singleton_or_local_review
Endo::Thyroid::Congenital_Structural::Metabolic::Dyshormonogenetic_Goiter,1,singleton_or_local_review
Endo::Thyroid::Congenital_Structural::Nondiagnostic,1,singleton_or_local_review
Endo::Thyroid::Congenital_Structural::Other_Nonneoplastic_Parathyroid,1,singleton_or_local_review
Endo::Thyroid::Congenital_Structural::Thymic_Tissue,1,singleton_or_local_review
Endo::Thyroid::Depositional_Metabolic::Amiodarone_Induced_Hyperthyroidism,1,singleton_or_local_review
Endo::Thyroid::Depositional_Metabolic::Toxic_Goiter,1,singleton_or_local_review
Endo::Thyroid::Infectious::Acute_Infectious_Thyroiditis,1,singleton_or_local_review
Endo::Thyroid::Infectious::Parasitic_Nodule,1,singleton_or_local_review
Endo::Thyroid::Inflammatory::Autoimmune::Graves_Disease,1,singleton_or_local_review
Endo::Thyroid::Inflammatory::Autoimmune_Thyroiditis,1,singleton_or_local_review
Endo::Thyroid::Inflammatory::Benign,1,singleton_or_local_review
Endo::Thyroid::Inflammatory::Chronic_Lymphocytic::Hashimoto_Thyroiditis,1,singleton_or_local_review
Endo::Thyroid::Inflammatory::Fibromatosis_Fasciitis_Like,1,singleton_or_local_review
Endo::Thyroid::Inflammatory::Fibrosing::Riedel_Thyroiditis,1,singleton_or_local_review
Endo::Thyroid::Inflammatory::Focal_Lymphocytic_Thyroiditis,1,singleton_or_local_review
Endo::Thyroid::Inflammatory::Granulomatous::Palpation_Thyroiditis,1,singleton_or_local_review
Endo::Thyroid::Inflammatory::Granulomatous::Subacute_Thyroiditis,1,singleton_or_local_review
Endo::Thyroid::Inflammatory::Postoperative_Spindle_Cell_Nodule,1,singleton_or_local_review
Endo::Thyroid::Inflammatory::Radiation_Thyroiditis,1,singleton_or_local_review
Endo::Thyroid::Inflammatory::Thyroid_Autoantibodies,1,singleton_or_local_review
Endo::Thyroid::Neoplastic::Brown_Tumor,1,singleton_or_local_review
Endo::Thyroid::Neoplastic::Encapsulated,1,singleton_or_local_review
Endo::Thyroid::Neoplastic::Epithelial::Malignant::Anaplastic_Thyroid_Carcinoma,1,singleton_or_local_review
Endo::Thyroid::Neoplastic::Epithelial::Malignant::Cribriform_Morular_Thyroid_Carcinoma,1,singleton_or_local_review
Endo::Thyroid::Neoplastic::Epithelial::Malignant::Follicular_Thyroid_Carcinoma,1,singleton_or_local_review
Endo::Thyroid::Neoplastic::Epithelial::Malignant::Intrathyroid_Thymic_Carcinoma,1,singleton_or_local_review
Endo::Thyroid::Neoplastic::Epithelial::Malignant::Mucoepidermoid_Carcinoma,1,singleton_or_local_review
Endo::Thyroid::Neoplastic::Epithelial::Malignant::Oncocytic_Carcinoma,1,singleton_or_local_review
Endo::Thyroid::Neoplastic::Epithelial::Malignant::Sclerosing_Mucoepidermoid_Carcinoma_With_Eosinophilia,1,singleton_or_local_review
Endo::Thyroid::Neoplastic::Epithelial::Malignant::Secretory_Carcinoma,1,singleton_or_local_review
Endo::Thyroid::Neoplastic::Epithelial::Malignant::Spindle_Epithelial_Tumor_Thymus_Like_SETTLE,1,singleton_or_local_review
Endo::Thyroid::Neoplastic::Epithelial_C_Cell::Malignant::Medullary_Thyroid_Carcinoma,1,singleton_or_local_review
Endo::Thyroid::Neoplastic::Epithelial_C_Cell::Precursor::C_Cell_Hyperplasia,1,singleton_or_local_review
Endo::Thyroid::Neoplastic::Follicular_Neoplasm,1,singleton_or_local_review
Endo::Thyroid::Neoplastic::Follicular_Neoplasm_Oncocytic_Follicular_Neoplasm,1,singleton_or_local_review
Endo::Thyroid::Neoplastic::Hematolymphoid::Malignant::Langerhans_Cell_Histiocytosis,1,singleton_or_local_review
Endo::Thyroid::Neoplastic::Hematolymphoid::Malignant::Lymphoma,1,singleton_or_local_review
Endo::Thyroid::Neoplastic::Hyalinizing_Trabecular_Tumor,1,singleton_or_local_review
Endo::Thyroid::Neoplastic::Intermediate::Ft_Ump,1,singleton_or_local_review
Endo::Thyroid::Neoplastic::Intermediate::Wdt_Ump,1,singleton_or_local_review
Endo::Thyroid::Neoplastic::Malignant::Adequacy,1,singleton_or_local_review
Endo::Thyroid::Neoplastic::Malignant::Calcification,1,singleton_or_local_review
Endo::Thyroid::Neoplastic::Malignant::Columnar_Cell,1,singleton_or_local_review
Endo::Thyroid::Neoplastic::Malignant::Differentiated_High_Grade_Thyroid_Carcinoma_High_Grade_Differentiated_Thyroid_Carcinoma_Hgdtc,1,singleton_or_local_review
Endo::Thyroid::Neoplastic::Malignant::Diffuse_Follicular,1,singleton_or_local_review
Endo::Thyroid::Neoplastic::Malignant::Diffuse_Sclerosing,1,singleton_or_local_review
Endo::Thyroid::Neoplastic::Malignant::Follicular_Variant,1,singleton_or_local_review
Endo::Thyroid::Neoplastic::Malignant::Hobnail,1,singleton_or_local_review
Endo::Thyroid::Neoplastic::Malignant::Lingual_Thyroid,1,singleton_or_local_review
Endo::Thyroid::Neoplastic::Malignant::Macrofollicular,1,singleton_or_local_review
Endo::Thyroid::Neoplastic::Malignant::Malignant,1,singleton_or_local_review
Endo::Thyroid::Neoplastic::Malignant::Microcarcinoma,1,singleton_or_local_review
Endo::Thyroid::Neoplastic::Malignant::Poorly_Differentiated_Thyroid_Carcinoma,1,singleton_or_local_review
Endo::Thyroid::Neoplastic::Malignant::Sarcoma,1,singleton_or_local_review
Endo::Thyroid::Neoplastic::Malignant::Solid_Trabecular,1,singleton_or_local_review
Endo::Thyroid::Neoplastic::Malignant::Solitary_Thyroid_Nodule,1,singleton_or_local_review
Endo::Thyroid::Neoplastic::Malignant::Suspicious_For_Malignancy,1,singleton_or_local_review
Endo::Thyroid::Neoplastic::Malignant::Tall_Cell,1,singleton_or_local_review
Endo::Thyroid::Neoplastic::Malignant::Thyroblastoma,1,singleton_or_local_review
Endo::Thyroid::Neoplastic::Malignant::Warthin_Like,1,singleton_or_local_review
Endo::Thyroid::Neoplastic::Mesenchymal::Benign::Solitary_Fibrous_Tumor,1,singleton_or_local_review
Endo::Thyroid::Neoplastic::Mesenchymal::Malignant::Angiosarcoma,1,singleton_or_local_review
Endo::Thyroid::Neoplastic::Oncocytic_Hurthle_Cell_Tumors,1,singleton_or_local_review
Endo::Thyroid::Neoplastic::Pituitary_Neuroendocrine_Tumor_Pitnet,1,singleton_or_local_review
Endo::Thyroid::Neoplastic::Plasmacytoma,1,singleton_or_local_review
Endo::Thyroid::Neoplastic::Precursor::Digeorge_Syndrome,1,singleton_or_local_review
Endo::Thyroid::Neoplastic::References,1,singleton_or_local_review
Endo::Thyroid::Neoplastic::Teratoma,1,singleton_or_local_review
Endo::Thyroid::Nonneoplastic::Depositional::Amyloid_Goiter,1,singleton_or_local_review
Endo::Thyroid::Nonneoplastic::Reactive::Pigments_And_Crystals,1,singleton_or_local_review
Endo::Thyroid::Normal_Histology::Anatomy,1,singleton_or_local_review
