video_id,lecture_title,primary_tag,topic_label,entity_name,confidence,tag_score,tag_margin,tag_runner_up,start_sec,end_sec,start_label,end_label,duration_sec,video_time_url,tag_status,excerpt
Breast_Lecture_Papillary,Breast Lecture Papillary,Breast::Neoplastic::Epithelial::Malignant::Encapsulated_Papillary_Carcinoma,Encapsulated Papillary Carcinoma,Encapsulated_Papillary_Carcinoma,high,0.6881,0.0588,Breast::Epithelial::Papillary_Neoplasms::Invasive_Papillary_Carcinoma,1876.72,2015.36,31:17,33:35,138.64,"https://storage.googleapis.com/pathology-hub-0/source_videos/Breast_Lecture_Papillary.mp4#t=1876.72,2015.36",semantic_gated_v0_2,"Encapsulated papillary carcinoma (WHO 2012/2019, AJCC 8th Ed). Continue to manage as for DCIS. Avoid over-diagnosis as frankly invasive papillary carcinoma. Stage as pTis. If associated with conventional invasive CA, stage by size of definite invasive CA. The recommendation is to manage encapsulated papillary carcinoma (EPC) as DCIS due to its indolent behavior. Overdiagnosis of frankly invasive papillary carcinoma s"
Breast_Lecture_Papillary,Breast Lecture Papillary,Breast::Neoplastic::Epithelial::Malignant::Encapsulated_Papillary_Carcinoma,Encapsulated Papillary Carcinoma,Encapsulated_Papillary_Carcinoma,high,0.7031,0.0912,Breast::Epithelial::Papillary_Neoplasms::Invasive_Papillary_Carcinoma,2777.92,2899.04,46:18,48:19,121.12,"https://storage.googleapis.com/pathology-hub-0/source_videos/Breast_Lecture_Papillary.mp4#t=2777.92,2899.04",semantic_gated_v0_2,A 34-year-old female presented with a palpable mass. The mass was circumscribed with a capsule and papillary architecture. Histological features were high-grade. The biomarker analysis revealed ER/PR/HER2 negativity and a high Ki-67 (60-70%). The question is whether to follow recommendations and classify this as an EPC in situ (TIS). This case is presented to highlight that this presentation is not very common. High-
Breast_Lecture_Papillary,Breast Lecture Papillary,Breast::Epithelial::Papillary_Neoplasms::Invasive_Papillary_Carcinoma,Invasive Papillary Carcinoma,Invasive_Papillary_Carcinoma,high,0.7002,0.0819,Breast::Neoplastic::Epithelial::Malignant::Encapsulated_Papillary_Carcinoma,3166.24,3289.6,52:46,54:50,123.36,"https://storage.googleapis.com/pathology-hub-0/source_videos/Breast_Lecture_Papillary.mp4#t=3166.24,3289.6",semantic_gated_v0_2,"Because in normal breast tissue, if you read older literature, you will find that invasive papillary carcinoma comprises less than about 1% of invasive cancers. These have an excellent prognosis. However, in my career, I have rarely diagnosed invasive papillary carcinoma. The WHO suggests that most cases of invasive papillary carcinoma are probably EPC, STC, or actually metastatic carcinoma from other locations to th"
Breast_Lecture_Rad-Path,Breast Lecture Rad-Path,Breast::Inflammatory::Reactive::Mucocele_Like_Lesion,Mucocele Like Lesion,Mucocele_Like_Lesion,high,0.7055,0.1051,Breast::Neoplastic::Epithelial::Malignant::Mucoepidermoid_Carcinoma,3278.16,3409.56,54:38,56:50,131.4,"https://storage.googleapis.com/pathology-hub-0/source_videos/Breast_Lecture_Rad-Path.mp4#t=3278.16,3409.56",semantic_gated_v0_2,"Mucocele-like lesions were first described in 1986 by Rosen. He initially thought they were benign analogs to the mucus seals of minor salivary glands. A mucus-filled lesion is usually dark and resembles stromal mucus because the mucus-filled area ruptures. However, Rosen later published that not all mucoceles are benign because they represent a spectrum, with some epithelial lesions exhibiting features of atypical d"
Breast_Lecture_SpindleCell,Breast Lecture SpindleCell,Breast::Neoplastic::Fibroepithelial::Variable_Behavior::Phyllodes_Tumor,Phyllodes Tumor,Phyllodes_Tumor,high,0.6782,0.0534,Breast::Neoplastic::Fibroepithelial::Benign::Cellular_Fibroadenoma,137.24,273.24,2:17,4:33,136.0,"https://storage.googleapis.com/pathology-hub-0/source_videos/Breast_Lecture_SpindleCell.mp4#t=137.24,273.24",semantic_gated_v0_2,"However, when you look at the leaf, and also the overall image, it should show low cellularity. So, as opposed to cellular stroma in phyllodes tumors, this is different. Similarly, in juvenile fibroadenoma, a full-core leaf-like architecture can be observed. When examining this lobular architecture, often seen in juvenile fibroadenoma, the full-core leaf again demonstrates low cellularity. Fibroadenomas may have foca"
Breast_Lecture_SpindleCell,Breast Lecture SpindleCell,Breast::Neoplastic::Fibroepithelial::Variable_Behavior::Phyllodes_Tumor,Phyllodes Tumor,Phyllodes_Tumor,high,0.6696,0.0517,Breast::Neoplastic::Fibroepithelial::Benign::Cellular_Fibroadenoma,526.24,586.24,8:46,9:46,60.0,"https://storage.googleapis.com/pathology-hub-0/source_videos/Breast_Lecture_SpindleCell.mp4#t=526.24,586.24",semantic_gated_v0_2,No histologic features can reliably predict phyllodes tumor (PT) over cellular fibroadenoma (FA) on core biopsy. Cellularity and mitotic activity are the most useful indicators. Stromal heterogeneity is another factor. A constellation of features may favor PT in some cases. Descriptive diagnosis: Fibroepithelial neoplasm with cellular stroma; see comment. Recommend excision for final classification. In the malignant 
Breast_Lecture_SpindleCell,Breast Lecture SpindleCell,Breast::Neoplastic::Fibroepithelial::Variable_Behavior::Phyllodes_Tumor,Phyllodes Tumor,Phyllodes_Tumor,high,0.6761,0.0929,Breast::Neoplastic::Epithelial::Malignant::Metaplastic_Carcinoma,620.24,704.24,10:20,11:44,84.0,"https://storage.googleapis.com/pathology-hub-0/source_videos/Breast_Lecture_SpindleCell.mp4#t=620.24,704.24",semantic_gated_v0_2,"Okay. So when I recently diagnosed a phyllodes tumor, I was surprised by how much the leaf-like pattern, seen microscopically, resembled the gross findings—almost like a fractal. Grossly, it looked like it was growing in leaf shapes. So, is the leaf-like pattern generally attributed to its microscopic appearance, gross appearance, or both? Yes, actually, yes. When I showed the pictures, we could see leaf-like archite"
YT_Cyto_Cervix_Giovanni,YT Cyto Cervix Giovanni,Cyto_GYN::Squamous::Atypical_Squamous_Cells_Undetermined_Significance_ASCUS,Atypical Squamous Cells Undetermined Significance ASCUS,Atypical_Squamous_Cells_Undetermined_Significance_ASCUS,high,0.7154,0.092,Cyto_GYN::Squamous::Atypical_Squamous_Cells_Cannot_Exclude_HSIL_ASCH,605.76,741.84,10:06,12:22,136.08,"https://storage.googleapis.com/pathology-hub-0/source_videos/YT_Cyto_Cervix_Giovanni.mp4#t=605.76,741.84",semantic_gated_v0_2,"In this case, you may have very high atypicality: very large cells, very large cytoplasm, and then large nuclei. And in some cases, for example here, this is a case of bone marrow transplantation after conditioning therapy with busulfan. You see, you may have a really evident atypicality, but you also have a large number of bare nuclei on the background. If you look carefully, you see that actually these nuclei have "
YT_Cyto_Lung_Lozano,YT Cyto Lung Lozano,Cyto_Management::Technique::Rapid_On_Site_Evaluation_ROSE,Rapid On Site Evaluation ROSE,Rapid_On_Site_Evaluation_ROSE,high,0.6555,0.1608,Cyto_Management::Ancillary_Testing::Molecular_Sequencing_BRAF_KRAS_etc,707.68,835.76,11:48,13:56,128.08,"https://storage.googleapis.com/pathology-hub-0/source_videos/YT_Cyto_Lung_Lozano.mp4#t=707.68,835.76",semantic_gated_v0_2,"And here is the cytology and the biopsy. We obtained a very nice smear with this sedimentary gel inclusion. The immunohistochemistry was positive. And on the cell block, well, it's not a cell block, it's actually a biopsy. We found this lesion, which shows lipid growth. So the important question... There are two important questions. First, how to ensure accurate diagnosis using minimal initial methods. And second, an"
YT_Cyto_Lung_Schmitt,YT Cyto Lung Schmitt,Cyto_Management::Technique::Endoscopic_Ultrasound_Guided_Fine_Needle_Aspiration_EUS_FNA,Endoscopic Ultrasound Guided Fine Needle Aspiration EUS FNA,Endoscopic_Ultrasound_Guided_Fine_Needle_Aspiration_EUS_FNA,high,0.6593,0.0862,Cyto_Management::Technique::Rapid_On_Site_Evaluation_ROSE,144.88,283.92,2:25,4:44,139.04,"https://storage.googleapis.com/pathology-hub-0/source_videos/YT_Cyto_Lung_Schmitt.mp4#t=144.88,283.92",semantic_gated_v0_2,"One methodology used with increasing frequency in different hospitals is the Endobronchial Ultrasound (EBUS) guided FNA. It is an FNA performed through the bronchoscope, using real-time ultrasound guidance. This allows us to sample not only central lung lesions, but also mediastinal and peribronchial lymph nodes. When we use invasive methodology, such as trans-thoracic FNA, it's advisable to have a Rapid On-Site Eval"
YT_Cyto_Lymph_Kloboves,YT Cyto Lymph Kloboves,Cyto_Heme::Malignant::B_Cell_Small::Follicular_Lymphoma_Low_Grade,Follicular Lymphoma Low Grade,Follicular_Lymphoma_Low_Grade,high,0.6797,0.0854,Cyto_Heme::Malignant::B_Cell_Large::High_Grade_B_Cell_Lymphoma_NOS,2172.88,2301.04,36:13,38:21,128.16,"https://storage.googleapis.com/pathology-hub-0/source_videos/YT_Cyto_Lymph_Kloboves.mp4#t=2172.88,2301.04",semantic_gated_v0_2,"Many believe that grading follicular lymphoma using FNA cytopathology is not possible. In the literature, you will find publications describing attempts to grade follicular lymphoma microscopically by counting centroblasts, but this approach has not been very satisfactory. There are also descriptions of flow cytometric methods where large lymphoid cells, assumed to be centroblasts, are compared to normal T lymphocyte"
YT_Cyto_Lymph_Kloboves,YT Cyto Lymph Kloboves,Cyto_Heme::Malignant::Hodgkin::Nodular_Lymphocyte_Predominant_HL,Nodular Lymphocyte Predominant HL,Nodular_Lymphocyte_Predominant_HL,high,0.6512,0.0651,Cyto_Heme::Malignant::Hodgkin::T_Cell_Histiocyte_Rich_Large_B_Cell_Lymphoma,3044.32,3171.36,50:44,52:51,127.04,"https://storage.googleapis.com/pathology-hub-0/source_videos/YT_Cyto_Lymph_Kloboves.mp4#t=3044.32,3171.36",semantic_gated_v0_2,"Nodular lymphocytic predominant Hodgkin lymphoma is one of the most difficult diagnoses in pathological lymphoma diagnosis. The reason is that LP cells are neoplastic cells, which are called lymphocyte predominant or popcorn cells, some kind of variant of Reed-Sternberg cells. They are usually very few in the smears and very inconspicuous, and can be overlooked. They are mixed with reactive small lymphocytes, histioc"
YT_Cyto_Lymph_Kloboves,YT Cyto Lymph Kloboves,Cyto_Salivary::Pattern::Epithelial_Proliferation_With_Lymphoid_Background,Epithelial Proliferation With Lymphoid Background,Epithelial_Proliferation_With_Lymphoid_Background,high,0.6663,0.0679,Cyto_Heme::Benign_Reactive::General::Reactive_Lymphoid_Hyperplasia_Paracortical,1162.96,1272.0,19:23,21:12,109.04,"https://storage.googleapis.com/pathology-hub-0/source_videos/YT_Cyto_Lymph_Kloboves.mp4#t=1162.96,1272",semantic_gated_v0_2,"Proliferation is quite typical. The cytological feature is polymorphous, in contrast to the monomorphous picture in lymphomas. In Giemsa and Papanicolaou smears, lymphocytes predominate in different stages of differentiation. This means you observe centroblasts, small lymphocytes, some medium-sized cells which belong to centrocytes, monocytoid cells, and so on. Reticulum and dendritic cells can also be observed, as w"
YT_Cyto_Pancreas_Reid,YT Cyto Pancreas Reid,Cyto_Pancreatobiliary::Malignant::Ductal::Pancreatic_Ductal_Adenocarcinoma_Foamy_Gland,Pancreatic Ductal Adenocarcinoma Foamy Gland,Pancreatic_Ductal_Adenocarcinoma_Foamy_Gland,high,0.696,0.0582,Cyto_Pancreatobiliary::Malignant::Ductal::Pancreatic_Ductal_Adenocarcinoma_Colloid_Mucinous,451.18,581.5,7:31,9:42,130.32,"https://storage.googleapis.com/pathology-hub-0/source_videos/YT_Cyto_Pancreas_Reid.mp4#t=451.18,581.5",semantic_gated_v0_2,"In the same case, we observed three-dimensional cell clusters. This example presented with a relatively low nuclear-to-cytoplasmic (NC) ratio. While adenocarcinoma typically shows a high NC ratio, here the NC ratio is low, accompanied by abundant frothy cytoplasm and nuclear contour irregularity. The frothy cytoplasm is a key diagnostic clue. when you see it, you should not change your diagnosis of adenocarcinoma bec"
YT_Cyto_Pancreas_Reid,YT Cyto Pancreas Reid,Cyto_Pancreatobiliary::Malignant::Ductal::Pancreatic_Ductal_Adenocarcinoma_Osteoclast_Giant_Cells,Pancreatic Ductal Adenocarcinoma Osteoclast Giant Cells,Pancreatic_Ductal_Adenocarcinoma_Osteoclast_Giant_Cells,high,0.7492,0.1391,Cyto_Pancreatobiliary::Malignant::Ductal::Pancreatic_Ductal_Adenocarcinoma_Undifferentiated_Anaplastic,1004.94,1138.78,16:45,18:59,133.84,"https://storage.googleapis.com/pathology-hub-0/source_videos/YT_Cyto_Pancreas_Reid.mp4#t=1004.94,1138.78",semantic_gated_v0_2,"So the undifferentiated carcinoma with osteoclast-like giant cells, some people call it osteoclastic giant cell carcinoma, is a very rare form of pancreatic cancer. These often have an adenocarcinoma component, which can be variable in amount; it can be very small and focal, or it can be the predominant component, but usually there is an adenocarcinoma component in almost half of these cases. These tumors interesting"
YT_Cyto_Pancreas_Reid,YT Cyto Pancreas Reid,Cyto_Pancreatobiliary::Malignant::Solid_Pseudopapillary_Neoplasm,Solid Pseudopapillary Neoplasm,Solid_Pseudopapillary_Neoplasm,high,0.7086,0.0641,Cyto_Pancreatobiliary::Malignant::Solid_Pseudopapillary::Solid_Pseudopapillary_Neoplasm_SPN,2968.14,3095.82,49:28,51:36,127.68,"https://storage.googleapis.com/pathology-hub-0/source_videos/YT_Cyto_Pancreas_Reid.mp4#t=2968.14,3095.82",semantic_gated_v0_2,"These are stroma-poor neoplasms. Notice the back-to-back arrangement of the tumor cells and the lack of intervening stroma, unlike your PDAC. They're typically very large, circumscribed tumors, often metastatic when they're diagnosed. They have these red granules in the cytoplasm that are nicely highlighted on Pap in this particular image. The nuclei have smooth contours, unfortunately, but they can be regular. They "
YT_Cyto_Pancreas_Reid,YT Cyto Pancreas Reid,Cyto_Pancreatobiliary::Malignant::Solid_Pseudopapillary::Solid_Pseudopapillary_Neoplasm_SPN,Solid Pseudopapillary Neoplasm SPN,Solid_Pseudopapillary_Neoplasm_SPN,high,0.6579,0.0519,Cyto_Pancreatobiliary::Malignant::Solid_Pseudopapillary_Neoplasm,2363.58,2454.46,39:24,40:54,90.88,"https://storage.googleapis.com/pathology-hub-0/source_videos/YT_Cyto_Pancreas_Reid.mp4#t=2363.58,2454.46",semantic_gated_v0_2,"They have abundant eosinophilic, pink cytoplasmic granules which displace the nuclei. With nuclear displacement, it can be hard to appreciate the salt and pepper chromatin. Here, you can see some of these rhabdoid proteinaceous globules in the cytoplasm of this particular example. You don't want to misdiagnose these as a rhabdomyosarcoma. They can be very papillary or pseudo-papillary. In their outline, and when you "
YT_Cyto_Paris_Bubendorf,YT Cyto Paris Bubendorf,Cyto_Urinary::Category::Atypical_Urothelial_Cells_AUC,Atypical Urothelial Cells AUC,Atypical_Urothelial_Cells_AUC,high,0.8049,0.1473,Cyto_Urinary::Category::Negative_For_High_Grade_Urothelial_Carcinoma_NHGUC,1949.8,2059.8,32:30,34:20,110.0,"https://storage.googleapis.com/pathology-hub-0/source_videos/YT_Cyto_Paris_Bubendorf.mp4#t=1949.8,2059.8",semantic_gated_v0_2,"This is the atypical urothelial cells (AUC) category. Here, we need one major criterion that must be fulfilled: an increased N/C ratio. In this case, we don't need 0.7 but 0.5, so we are more liberal in calling it AUC. However, that's not enough; you need something else. You need only one of the other three criteria, such as mild nuclear hyperchromasia (not very strong, of course, then it would be suspicious of high "
YT_Cyto_Paris_Bubendorf,YT Cyto Paris Bubendorf,Cyto_Urinary::Pattern::Degenerated_Atypical_Cells,Degenerated Atypical Cells,Degenerated_Atypical_Cells,high,0.7081,0.073,Cyto_Urinary::Category::Negative_For_High_Grade_Urothelial_Carcinoma_NHGUC,1107.8,1203.8,18:28,20:04,96.0,"https://storage.googleapis.com/pathology-hub-0/source_videos/YT_Cyto_Paris_Bubendorf.mp4#t=1107.8,1203.8",semantic_gated_v0_2,"Degenerative atypia is a field that requires further attention because we might tend to overcall them as atypical, suspicious, or even high grade. The rule is: when you look at degenerate cells, be very cautious about making a positive diagnosis. For example, in these cases, the two on the left were diagnosed by us. We recognize they are atypical, but we are not confident about just calling them negative. We call the"
